0 -2076.140125303659 0.0032
100 3103.3932136886924 0.0606
200 3138.861598197491 0.1195
300 3152.3433750063496 0.1801
400 3155.628243977879 0.2434
500 3156.442630911149 0.3066
600 3156.841050272272 0.3933
700 3157.226248674849 0.457
800 3157.716657580071 0.5201
900 3158.3154244315847 0.5802
1000 3158.929057203425 0.6414
1100 3159.4624019451253 0.7226
1200 3159.8802433492842 0.7869
1300 3160.189562040144 0.8486
1400 3160.411650213937 0.907
1500 3160.5684512580438 0.9637
1574 3160.6533119584046 1.0061
1600 3160.678142472291 1.0232
1700 3160.7545241796674 1.1064
1800 3160.8076373067474 1.1626
1900 3160.844619092463 1.2243
2000 3160.87047245239 1.2933
2100 3160.8886729481414 1.3582
2200 3160.9016205458497 1.4373
2300 3160.9109656015535 1.524
2400 3160.9178397760807 1.5799
2500 3160.9230176356136 1.6359
2600 3160.927028798027 1.6976
2700 3160.930235288765 1.7582
2800 3160.9328846669973 1.8185
2900 3160.93514639438 1.9048
3000 3160.9371366712794 1.9653
3072 3160.9384474985304 2.0092
3100 3160.938935379113 2.0274
3200 3160.9405976201233 2.0878
3300 3160.942161564841 2.1494
3400 3160.9436538473933 2.2101
3500 3160.9450932181985 2.2943
3600 3160.9464930345075 2.3546
3700 3160.9478629650457 2.4144
3800 3160.9492101560118 2.4733
3900 3160.9505400263297 2.5381
4000 3160.9518568238964 2.5981
4100 3160.9531640074906 2.6837
4200 3160.95446450976 2.7407
4300 3160.9557609240346 2.7983
4400 3160.957055631264 2.8566
4500 3160.958350888523 2.9144
4600 3160.9596488863517 2.9745
4616 3160.9598569648756 3.0133
4700 3160.960951788144 3.0624
4800 3160.962261768079 3.1238
4900 3160.9635810370214 3.1839
5000 3160.96491186284 3.2452
5100 3160.966256590637 3.3067
5200 3160.9676176473295 3.3969
5300 3160.968997541726 3.455
5400 3160.9703988594883 3.5136
5500 3160.971824257945 3.5736
5600 3160.9732764569767 3.6354
5700 3160.9747582240893 3.6952
5800 3160.9762723568283 3.7834
5900 3160.977821674995 3.8442
6000 3160.979408977682 3.9048
6100 3160.981036994711 3.9632
6192 3160.982572980849 4.0163
6200 3160.982708342031 4.023
6300 3160.984425459044 4.0816
6400 3160.986190533605 4.1687
6500 3160.9880054152736 4.2256
6600 3160.989871517639 4.2885
6700 3160.9917897102805 4.3491
6800 3160.993760204341 4.4102
6900 3160.995782435449 4.4692
7000 3160.9978549491525 4.5517
7100 3160.9999752987587 4.6103
7200 3161.0021399656284 4.6684
7300 3161.0043443148575 4.7271
7400 3161.0065825966526 4.7874
7500 3161.008848004082 4.8493
7600 3161.0111327930254 4.9355
7700 3161.0134284647243 4.9974
7734 3161.0142098802803 5.0194
7800 3161.0157260050887 5.061
7900 3161.01801616761 5.122
8000 3161.0202897807394 5.1843
8100 3161.022538053664 5.2681
8200 3161.0247528506106 5.3265
8300 3161.026926910954 5.3898
8400 3161.029054000871 5.4519
8500 3161.03112899141 5.5143
8600 3161.033147863007 5.576
8700 3161.0351076490383 5.6676
8800 3161.037006335833 5.7294
8900 3161.0388427358457 5.7913
9000 3161.0406163522202 5.8524
9100 3161.042327248293 5.9106
9200 3161.0439759295427 5.9718
9256 3161.0448723198997 6.0359
9300 3161.0455632447693 6.068
9400 3161.0470903094238 6.1355
9500 3161.0485584242456 6.1956
9600 3161.0499690303623 6.2542
9700 3161.051323671548 6.3137
9800 3161.0526239639235 6.3743
9900 3161.0538715724483 6.4546
10000 3161.0550681915806 6.5173
10100 3161.0562155296775 6.5814
10200 3161.057315296685 6.6482
10300 3161.058369194097 6.7059
10400 3161.0593789063837 6.7866
10500 3161.060346093946 6.8414
10600 3161.0612723872027 6.8996
10700 3161.062159381903 6.9598
10800 3161.0630086354063 7.0182
10833 3161.063280866371 7.0392
10900 3161.0638216636457 7.0819
11000 3161.0645999388666 7.1702
11100 3161.0653448883672 7.2304
11200 3161.066057893362 7.2954
11300 3161.066740288546 7.3651
11400 3161.0673933618723 7.4258
11500 3161.0680183546965 7.4858
11600 3161.0686164622107 7.573
11700 3161.0691888341653 7.6344
11800 3161.0697365757023 7.6953
11900 3161.0702607481417 7.7568
12000 3161.07076237024 7.8181
12100 3161.071242419295 7.8836
12200 3161.0717018322625 7.9688
12300 3161.072141507175 8.0283
12321 3161.0722314123727 8.043
12400 3161.0725623043013 8.0919
12500 3161.072965047533 8.1543
12600 3161.073350525635 8.216
12700 3161.073719493624 8.3058
12800 3161.0740726738904 8.3652
12900 3161.074410757655 8.4264
13000 3161.074734405969 8.4876
13100 3161.0750442510903 8.5541
13200 3161.0753408976534 8.6279
13300 3161.075624923637 8.7211
13400 3161.0758968816976 8.7796
13500 3161.0761573000023 8.8377
13600 3161.0764066834877 8.903
13700 3161.076645514692 8.9699
13800 3161.076874254762 9.0417
13803 3161.076880965721 9.0468
13900 3161.077093344452 9.1522
14000 3161.0773032048746 9.2116
14100 3161.077504238516 9.2707
14200 3161.0776968299438 9.3299
14300 3161.077881346585 9.3894
14400 3161.078058139656 9.4484
14500 3161.0782275446277 9.5318
14600 3161.078389882116 9.5898
14700 3161.0785454584893 9.6482
14800 3161.0786945664336 9.7075
14900 3161.078837485717 9.7673
15000 3161.078974483576 9.851
15100 3161.0791058154423 9.909
15200 3161.07923172539 9.9684
15300 3161.0793524466735 10.03
15331 3161.0793888517965 10.0491
15400 3161.0794682021733 10.1011
15500 3161.0795792049717 10.1666
15600 3161.0796856586458 10.2687
15700 3161.0797877577975 10.3279
15800 3161.0798856884253 10.3899
15800 3161.0798856884253 10.3924
-1 3161.0798856884253 10.3948
